# Time,Accel
8.2250,-1.9190620e-02
8.2300,-2.8711930e-02
8.2350,-3.9360490e-02
8.2400,-5.0716630e-02
8.2450,-6.1704180e-02
8.2500,-7.0263470e-02
8.2550,-7.5534030e-02
8.2600,-7.8189930e-02
8.2650,-7.8805740e-02
8.2700,-7.7741690e-02
8.2750,-7.5491230e-02
8.2800,-7.2748960e-02
8.2850,-7.0019380e-02
8.2900,-6.7238680e-02
8.2950,-6.4509780e-02
8.3000,-6.2269170e-02
8.3050,-6.0875880e-02
8.3100,-6.0456960e-02
8.3150,-6.0346010e-02
8.3200,-5.9371170e-02
8.3250,-5.6584270e-02
8.3300,-5.1391570e-02
8.3350,-4.3503080e-02
8.3400,-3.3016510e-02
8.3450,-2.0452860e-02
8.3500,-7.1973710e-03
8.3550,5.3592260e-03
8.3600,1.6547490e-02
8.3650,2.4957650e-02
8.3700,2.8700090e-02
8.3750,2.7004390e-02
8.3800,2.0796830e-02
8.3850,1.2187990e-02
8.3900,3.0888520e-03
8.3950,-5.3905340e-03
8.4000,-1.3010830e-02
8.4050,-2.0477730e-02
8.4100,-2.7838660e-02
8.4150,-3.3665050e-02
8.4200,-3.7095830e-02
8.4250,-3.8987440e-02
8.4300,-4.0740020e-02
8.4350,-4.3437150e-02
8.4400,-4.7343610e-02
8.4450,-5.1416230e-02
8.4500,-5.4356040e-02
8.4550,-5.5322270e-02
8.4600,-5.4156910e-02
8.4650,-5.1485200e-02
8.4700,-4.7590670e-02
8.4750,-4.1825580e-02
8.4800,-3.2997330e-02
8.4850,-2.0735990e-02
8.4900,-5.8903400e-03
8.4950,9.1683640e-03
8.5000,2.0772840e-02
8.5050,2.7988110e-02
8.5100,3.2520770e-02
8.5150,3.5116980e-02
8.5200,3.5227100e-02
8.5250,3.1783180e-02
8.5300,2.4794620e-02
8.5350,1.5531670e-02
8.5400,5.4368460e-03
8.5450,-4.1021670e-03
8.5500,-1.2764610e-02
8.5550,-2.0969970e-02
8.5600,-2.8851920e-02
8.5650,-3.6241850e-02
8.5700,-4.2328430e-02
8.5750,-4.6339250e-02
8.5800,-4.8215920e-02
8.5850,-4.8636590e-02
8.5900,-4.8642280e-02
8.5950,-4.8896990e-02
8.6000,-4.9663140e-02
8.6050,-5.0751490e-02
8.6100,-5.1485180e-02
8.6150,-5.1740950e-02
8.6200,-5.2468940e-02
8.6250,-5.4719520e-02
8.6300,-5.8628130e-02
8.6350,-6.3186740e-02
8.6400,-6.6882650e-02
8.6450,-6.8547870e-02
8.6500,-6.8040960e-02
8.6550,-6.5827360e-02
8.6600,-6.2137970e-02
8.6650,-5.7218030e-02
8.6700,-5.1737450e-02
8.6750,-4.6743690e-02
8.6800,-4.2888630e-02
8.6850,-4.0050140e-02
8.6900,-3.7189910e-02
8.6950,-3.2744360e-02
8.7000,-2.6187470e-02
8.7050,-1.7595500e-02
8.7100,-7.3766260e-03
8.7150,2.8072380e-03
8.7200,1.1304240e-02
8.7250,1.7339800e-02
8.7300,1.9567970e-02
8.7350,1.6927370e-02
8.7400,1.0644370e-02
8.7450,2.9869640e-03
8.7500,-3.7500040e-03
8.7550,-8.0878480e-03
8.7600,-9.9121930e-03
8.7650,-8.5312460e-03
8.7700,-2.2519990e-03
8.7750,9.7271600e-03
8.7800,2.5869240e-02
8.7850,4.3629680e-02
8.7900,6.1149990e-02
8.7950,7.7109540e-02
8.8000,8.9969150e-02
8.8050,9.8201640e-02
8.8100,1.0197750e-01
8.8150,1.0257640e-01
8.8200,1.0049650e-01
8.8250,9.5361700e-02
8.8300,8.7852810e-02
8.8350,7.9738220e-02
8.8400,7.2125890e-02
8.8450,6.6138340e-02
8.8500,6.2479250e-02
8.8550,6.0337670e-02
8.8600,5.9317410e-02
8.8650,5.9685710e-02
8.8700,6.0931160e-02
8.8750,6.1898980e-02
8.8800,6.1077940e-02
8.8850,5.7466120e-02
8.8900,5.0824730e-02
8.8950,4.1579520e-02
8.9000,3.1301480e-02
8.9050,2.1789510e-02
8.9100,1.3762140e-02
8.9150,6.9939100e-03
8.9200,1.1856400e-03
8.9250,-3.6299310e-03
8.9300,-7.7824590e-03
8.9350,-1.2661580e-02
8.9400,-1.9659160e-02
8.9450,-2.9165610e-02
8.9500,-4.0443070e-02
8.9550,-5.0885210e-02
8.9600,-5.7151880e-02
8.9650,-5.7729020e-02
8.9700,-5.4040410e-02
8.9750,-4.8477310e-02
8.9800,-4.2114570e-02
8.9850,-3.4754600e-02
8.9900,-2.5716580e-02
8.9950,-1.5664400e-02
9.0000,-6.2171130e-03
9.0050,1.6301840e-03
9.0100,7.6939280e-03
9.0150,1.2214790e-02
9.0200,1.5505220e-02
9.0250,1.8165960e-02
9.0300,2.0591460e-02
9.0350,2.2542830e-02
9.0400,2.3179440e-02
9.0450,2.1697340e-02
9.0500,1.8074210e-02
9.0550,1.2742730e-02
9.0600,6.0747760e-03
9.0650,-2.1868240e-03
9.0700,-1.2690500e-02
9.0750,-2.4824100e-02
9.0800,-3.6462190e-02
9.0850,-4.5827830e-02
9.0900,-5.2603540e-02
9.0950,-5.7231030e-02
9.1000,-5.9609650e-02
9.1050,-5.8878190e-02
9.1100,-5.4197920e-02
9.1150,-4.5515660e-02
9.1200,-3.4896840e-02
9.1250,-2.5003970e-02
9.1300,-1.6712330e-02
9.1350,-9.9130240e-03
9.1400,-3.6638660e-03
9.1450,3.3984560e-03
9.1500,1.2165760e-02
9.1550,2.2752360e-02
9.1600,3.4101250e-02
9.1650,4.5287770e-02
9.1700,5.6116920e-02
9.1750,6.5808990e-02
9.1800,7.2533820e-02
9.1850,7.3571360e-02
9.1900,6.6324310e-02
9.1950,5.0800470e-02
9.2000,3.1281290e-02
9.2050,1.3759550e-02
9.2100,1.3340210e-03
9.2150,-6.4001500e-03
9.2200,-1.0141250e-02
9.2250,-9.6183720e-03
9.2300,-5.0981990e-03
9.2350,2.0970640e-03
9.2400,1.0638520e-02
9.2450,1.9366730e-02
9.2500,2.6427460e-02
9.2550,3.0830780e-02
9.2600,3.3376610e-02
9.2650,3.4983610e-02
9.2700,3.5984680e-02
9.2750,3.6387310e-02
9.2800,3.5732020e-02
9.2850,3.3045700e-02
9.2900,2.7298370e-02
9.2950,1.7356800e-02
9.3000,3.8812650e-03
9.3050,-9.6432710e-03
9.3100,-1.9973330e-02
9.3150,-2.5582120e-02
9.3200,-2.6175040e-02
9.3250,-2.2684000e-02
9.3300,-1.6178270e-02
9.3350,-7.6183160e-03
9.3400,1.4364410e-03
9.3450,9.6315720e-03
9.3500,1.6721780e-02
9.3550,2.3459940e-02
9.3600,3.0507040e-02
9.3650,3.7975160e-02
9.3700,4.5454840e-02
9.3750,5.2723660e-02
9.3800,5.9842110e-02
9.3850,6.6484410e-02
9.3900,7.2565320e-02
9.3950,7.8536620e-02
9.4000,8.4764870e-02
9.4050,9.0940940e-02
9.4100,9.6443160e-02
9.4150,1.0063270e-01
9.4200,1.0333730e-01
9.4250,1.0447540e-01
9.4300,1.0383680e-01
9.4350,1.0088240e-01
9.4400,9.4051770e-02
9.4450,8.2920720e-02
9.4500,6.8636520e-02
9.4550,5.2804350e-02
9.4600,3.8041950e-02
9.4650,2.6577640e-02
9.4700,1.8742290e-02
9.4750,1.3613300e-02
9.4800,1.0030810e-02
9.4850,7.5798280e-03
9.4900,6.4510570e-03
9.4950,6.3900380e-03
9.5000,6.6941410e-03
9.5050,6.5339830e-03
9.5100,5.4605880e-03
9.5150,3.7149230e-03
9.5200,1.6510260e-03
9.5250,-3.8390970e-04
9.5300,-2.3429730e-03
9.5350,-4.6736880e-03
9.5400,-7.6001250e-03
9.5450,-1.0963050e-02
9.5500,-1.4208290e-02
9.5550,-1.6397850e-02
9.5600,-1.6325080e-02
9.5650,-1.1770060e-02
9.5700,-1.5697820e-03
9.5750,1.1958400e-02
9.5800,2.5379290e-02
9.5850,3.6987960e-02
9.5900,4.6661770e-02
9.5950,5.4328700e-02
9.6000,5.9569880e-02
9.6050,6.2421390e-02
9.6100,6.3587330e-02
9.6150,6.3808620e-02
9.6200,6.3760780e-02
9.6250,6.3936580e-02
9.6300,6.4724430e-02
9.6350,6.5823970e-02
9.6400,6.6170220e-02
9.6450,6.5529830e-02
9.6500,6.4285540e-02
9.6550,6.2904440e-02
9.6600,6.1466400e-02
9.6650,5.9477250e-02
9.6700,5.6693540e-02
9.6750,5.2907500e-02
9.6800,4.7860900e-02
9.6850,4.1872730e-02
9.6900,3.5684120e-02
9.6950,3.0036520e-02
9.7000,2.5420980e-02
9.7050,2.1882600e-02
9.7100,1.9698670e-02
9.7150,1.9260710e-02
9.7200,2.0336250e-02
9.7250,2.2258340e-02
9.7300,2.4801910e-02
9.7350,2.7872250e-02
9.7400,3.1805740e-02
9.7450,3.7574250e-02
9.7500,4.4810470e-02
9.7550,5.2175970e-02
9.7600,5.8385440e-02
9.7650,6.2891840e-02
9.7700,6.5678630e-02
9.7750,6.6078570e-02
9.7800,6.3688160e-02
9.7850,5.8366670e-02
9.7900,5.0102160e-02
9.7950,3.9739280e-02
9.8000,2.8858630e-02
9.8050,1.8431510e-02
9.8100,8.3062240e-03
9.8150,-1.9381660e-03
9.8200,-1.2280630e-02
9.8250,-2.1986040e-02
9.8300,-3.1062810e-02
9.8350,-3.9409570e-02
9.8400,-4.6086790e-02
9.8450,-5.0720020e-02
9.8500,-5.3838520e-02
9.8550,-5.6479410e-02
9.8600,-5.9437260e-02
9.8650,-6.2738300e-02
9.8700,-6.5638330e-02
9.8750,-6.7714990e-02
9.8800,-6.8691070e-02
9.8850,-6.8092370e-02
9.8900,-6.5862100e-02
9.8950,-6.2044990e-02
9.9000,-5.7384000e-02
9.9050,-5.3200030e-02
9.9100,-4.9955960e-02
9.9150,-4.7445710e-02
9.9200,-4.5819470e-02
9.9250,-4.5309550e-02
9.9300,-4.5725170e-02
9.9350,-4.6266730e-02
9.9400,-4.5249260e-02
9.9450,-4.0082570e-02
9.9500,-2.9016360e-02
9.9550,-1.3864690e-02
9.9600,1.3251000e-03
9.9650,1.4764870e-02
9.9700,2.7322580e-02
9.9750,3.8761830e-02
9.9800,4.7092430e-02
9.9850,5.0605090e-02
9.9900,4.9332280e-02
9.9950,4.4382610e-02
10.0000,3.6981470e-02
10.0050,2.8961720e-02
10.0100,2.1866990e-02
10.0150,1.6150930e-02
10.0200,1.1542420e-02
10.0250,7.7983550e-03
10.0300,5.3247420e-03
10.0350,5.0127260e-03
10.0400,7.9960050e-03
10.0450,1.4384070e-02
10.0500,2.2644660e-02
10.0550,3.1166070e-02
10.0600,3.8836470e-02
10.0650,4.4990060e-02
10.0700,4.9660980e-02
10.0750,5.3029390e-02
10.0800,5.4745750e-02
10.0850,5.4581190e-02
10.0900,5.3582060e-02
10.0950,5.2899370e-02
10.1000,5.3175500e-02
10.1050,5.4600590e-02
10.1100,5.6289160e-02
10.1150,5.6496360e-02
10.1200,5.3454840e-02
10.1250,4.6877200e-02
10.1300,3.7740050e-02
10.1350,2.7249890e-02
10.1400,1.6615900e-02
10.1450,6.8974920e-03
10.1500,-9.1161120e-04
10.1550,-6.8528180e-03
10.1600,-1.1604010e-02
10.1650,-1.5350820e-02
10.1700,-1.8150510e-02
10.1750,-1.9704700e-02
10.1800,-2.0573880e-02
10.1850,-2.1450300e-02
10.1900,-2.2400940e-02
10.1950,-2.3605010e-02
10.2000,-2.5093600e-02
10.2050,-2.7474420e-02
10.2100,-3.0851920e-02
10.2150,-3.5359950e-02
10.2200,-4.1320730e-02
10.2250,-4.7658420e-02
10.2300,-5.3096890e-02
10.2350,-5.7024790e-02
10.2400,-5.9522950e-02
10.2450,-6.1297730e-02
10.2500,-6.3237280e-02
10.2550,-6.5402560e-02
10.2600,-6.7663400e-02
10.2650,-7.0051840e-02
10.2700,-7.2220400e-02
10.2750,-7.4319680e-02
10.2800,-7.6255960e-02
10.2850,-7.7652110e-02
10.2900,-7.8511010e-02
10.2950,-7.9109530e-02
10.3000,-7.9207540e-02
10.3050,-7.8503700e-02
10.3100,-7.7453160e-02
10.3150,-7.6050890e-02
10.3200,-7.4265700e-02
10.3250,-7.2256560e-02
10.3300,-6.9725770e-02
10.3350,-6.6548290e-02
10.3400,-6.3078480e-02
10.3450,-6.0402310e-02
10.3500,-6.0005740e-02
10.3550,-6.2725480e-02
10.3600,-6.8615370e-02
10.3650,-7.6947130e-02
10.3700,-8.6349720e-02
10.3750,-9.4976660e-02
10.3800,-1.0116690e-01
10.3850,-1.0426130e-01
10.3900,-1.0482940e-01
10.3950,-1.0354030e-01
10.4000,-1.0032660e-01
10.4050,-9.5284690e-02
10.4100,-8.8547900e-02
10.4150,-7.9983820e-02
10.4200,-6.9878600e-02
10.4250,-5.9127520e-02
10.4300,-4.8626790e-02
10.4350,-3.8684500e-02
10.4400,-2.9565900e-02
10.4450,-2.2310200e-02
10.4500,-1.7739470e-02
10.4550,-1.5435040e-02
10.4600,-1.4461260e-02
10.4650,-1.4411420e-02
10.4700,-1.4792660e-02
10.4750,-1.4727220e-02
10.4800,-1.3548860e-02
10.4850,-1.0575940e-02
10.4900,-5.1415310e-03
10.4950,2.3230680e-03
10.5000,1.0468910e-02
10.5050,1.7762630e-02
10.5100,2.2412480e-02
10.5150,2.3533120e-02
10.5200,2.0832320e-02
10.5250,1.4374690e-02
10.5300,4.9796120e-03
10.5350,-6.1079630e-03
10.5400,-1.7162040e-02
10.5450,-2.7333470e-02
10.5500,-3.6560690e-02
10.5550,-4.4548720e-02
10.5600,-5.0671470e-02
10.5650,-5.4716140e-02
10.5700,-5.7515220e-02
10.5750,-5.9546100e-02
10.5800,-6.0992450e-02
10.5850,-6.1912500e-02
10.5900,-6.1713470e-02
10.5950,-6.0182500e-02
10.6000,-5.7936440e-02
10.6050,-5.5413940e-02
10.6100,-5.3048340e-02
10.6150,-5.1870070e-02
10.6200,-5.1781890e-02
10.6250,-5.1911570e-02
10.6300,-5.2298980e-02
10.6350,-5.2495420e-02
10.6400,-5.1957710e-02
10.6450,-5.0941910e-02
10.6500,-4.9252920e-02
10.6550,-4.7329310e-02
10.6600,-4.6607500e-02
10.6650,-4.7554960e-02
10.6700,-4.9488950e-02
10.6750,-5.2141270e-02
10.6800,-5.5264140e-02
10.6850,-5.7635800e-02
10.6900,-5.8213760e-02
10.6950,-5.6743270e-02
10.7000,-5.3309020e-02
10.7050,-4.8094750e-02
10.7100,-4.1550990e-02
10.7150,-3.4636110e-02
10.7200,-2.7865350e-02
10.7250,-2.1150430e-02
10.7300,-1.5010930e-02
10.7350,-1.0374510e-02
10.7400,-7.8280160e-03
10.7450,-7.4962800e-03
10.7500,-9.0670510e-03
10.7550,-1.2017520e-02
10.7600,-1.5882950e-02
10.7650,-1.9719040e-02
10.7700,-2.1954140e-02
10.7750,-2.1063660e-02
10.7800,-1.5382080e-02
10.7850,-3.7774010e-03
10.7900,1.1922300e-02
10.7950,2.8557160e-02
10.8000,4.4870410e-02
10.8050,6.1655220e-02
10.8100,7.9807960e-02
10.8150,9.7962910e-02
10.8200,1.1376060e-01
10.8250,1.2625130e-01
10.8300,1.3573700e-01
10.8350,1.4176870e-01
10.8400,1.4332830e-01
10.8450,1.4006440e-01
10.8500,1.3233680e-01
10.8550,1.2145740e-01
10.8600,1.0944860e-01
10.8650,9.8360480e-02
10.8700,8.8888660e-02
10.8750,8.0375900e-02
10.8800,7.2257480e-02
10.8850,6.4347050e-02
10.8900,5.6190670e-02
10.8950,4.7056070e-02
10.9000,3.6775960e-02
10.9050,2.6104010e-02
10.9100,1.6724880e-02
10.9150,1.0282220e-02
10.9200,6.6169350e-03
10.9250,4.5772110e-03
10.9300,3.3349200e-03
10.9350,2.1937660e-03
10.9400,5.3788440e-04
10.9450,-2.1094230e-03
10.9500,-5.7316220e-03
10.9550,-9.6282770e-03
10.9600,-1.2767870e-02
10.9650,-1.4528520e-02
10.9700,-1.4631870e-02
10.9750,-1.2919740e-02
10.9800,-9.2579230e-03
10.9850,-3.7117020e-03
10.9900,3.2769700e-03
10.9950,1.1136580e-02
11.0000,1.9066430e-02
11.0050,2.7232060e-02
11.0100,3.5809820e-02
11.0150,4.4422290e-02
11.0200,5.3317250e-02
11.0250,6.2484820e-02
11.0300,7.1752510e-02
11.0350,8.0871610e-02
11.0400,8.8987460e-02
11.0450,9.5175470e-02
11.0500,9.8749920e-02
11.0550,9.9447140e-02
11.0600,9.7553330e-02
11.0650,9.2696980e-02
11.0700,8.4733500e-02
11.0750,7.4831030e-02
11.0800,6.4699980e-02
11.0850,5.5264730e-02
11.0900,4.6127130e-02
11.0950,3.7343930e-02
11.1000,2.9284430e-02
11.1050,2.2145440e-02
11.1100,1.5425270e-02
11.1150,7.6411410e-03
11.1200,-2.1411450e-03
11.1250,-1.3874990e-02
11.1300,-2.6837330e-02
11.1350,-3.9676350e-02
11.1400,-5.0339630e-02
11.1450,-5.6532250e-02
11.1500,-5.7345150e-02
11.1550,-5.3585050e-02
11.1600,-4.6294510e-02
11.1650,-3.7185370e-02
11.1700,-2.8327000e-02
11.1750,-2.0907720e-02
11.1800,-1.5225960e-02
11.1850,-1.1365940e-02
11.1900,-9.7721520e-03
11.1950,-1.0557330e-02
11.2000,-1.3683480e-02
11.2050,-1.8767830e-02
11.2100,-2.4900440e-02
11.2150,-3.1614680e-02
11.2200,-3.8633590e-02
11.2250,-4.5450570e-02
11.2300,-5.1037390e-02
11.2350,-5.4262610e-02
11.2400,-5.4772480e-02
11.2450,-5.2830140e-02
11.2500,-4.9180680e-02
11.2550,-4.4841480e-02
11.2600,-4.0989540e-02
11.2650,-3.8367030e-02
11.2700,-3.6736520e-02
11.2750,-3.5017610e-02
11.2800,-3.1620350e-02
11.2850,-2.5495680e-02
11.2900,-1.6884280e-02
11.2950,-7.0607280e-03
11.3000,2.1585740e-03
11.3050,9.0156810e-03
11.3100,1.2564650e-02
11.3150,1.3036890e-02
11.3200,1.1116430e-02
11.3250,7.0029620e-03
11.3300,9.0165910e-04
11.3350,-6.3068770e-03
11.3400,-1.3582160e-02
11.3450,-2.0092990e-02
11.3500,-2.5195730e-02
11.3550,-2.8240670e-02
11.3600,-2.8153350e-02
11.3650,-2.4309340e-02
11.3700,-1.7432350e-02
11.3750,-9.4169360e-03
11.3800,-1.9281450e-03
11.3850,5.0087830e-03
11.3900,1.1251630e-02
11.3950,1.4577060e-02
11.4000,1.3218780e-02
11.4050,8.2910100e-03
11.4100,1.6026800e-03
11.4150,-6.7941990e-03
11.4200,-1.7794440e-02
11.4250,-3.0806970e-02
11.4300,-4.2522030e-02
11.4350,-4.9809590e-02
11.4400,-5.3456470e-02
11.4450,-5.6159050e-02
11.4500,-5.8913210e-02
11.4550,-6.0900100e-02
11.4600,-6.1517620e-02
11.4650,-6.1250820e-02
11.4700,-6.0626330e-02
11.4750,-5.9733160e-02
11.4800,-5.8263390e-02
11.4850,-5.5341930e-02
11.4900,-5.0465450e-02
11.4950,-4.4188590e-02
11.5000,-3.7776160e-02
11.5050,-3.2649270e-02
11.5100,-2.9432710e-02
11.5150,-2.8073240e-02
11.5200,-2.8785480e-02
11.5250,-3.1866060e-02
11.5300,-3.6437750e-02
11.5350,-4.0744870e-02
11.5400,-4.3482020e-02
11.5450,-4.4135520e-02
11.5500,-4.3104810e-02
11.5550,-4.0840440e-02
11.5600,-3.7683090e-02
11.5650,-3.4872700e-02
11.5700,-3.3208670e-02
11.5750,-3.2142710e-02
11.5800,-3.0495980e-02
11.5850,-2.7316650e-02
11.5900,-2.2811940e-02
11.5950,-1.7809890e-02
11.6000,-1.2774290e-02
11.6050,-8.1778910e-03
11.6100,-4.2864540e-03
11.6150,-8.5424370e-04
11.6200,2.2622300e-03
11.6250,5.7998860e-03
11.6300,1.0789230e-02
11.6350,1.7394720e-02
11.6400,2.5202600e-02
11.6450,3.4091410e-02
11.6500,4.3983790e-02
11.6550,5.2856550e-02
11.6600,5.7147370e-02
11.6650,5.5439530e-02
11.6700,4.9577100e-02
11.6750,4.1033030e-02
11.6800,2.8683660e-02
11.6850,1.1548660e-02
11.6900,-7.9549330e-03
11.6950,-2.5297770e-02
11.7000,-3.8698070e-02
11.7050,-5.0328360e-02
11.7100,-6.1861770e-02
11.7150,-7.1408130e-02
11.7200,-7.6433280e-02
11.7250,-7.7278070e-02
11.7300,-7.6088650e-02
11.7350,-7.3941480e-02
11.7400,-7.0655820e-02
11.7450,-6.6319590e-02
11.7500,-6.1645690e-02
11.7550,-5.7423880e-02
11.7600,-5.3668480e-02
11.7650,-4.9781070e-02
11.7700,-4.4774740e-02
11.7750,-3.6932210e-02
11.7800,-2.5257020e-02
11.7850,-1.0446670e-02
11.7900,5.2193530e-03
11.7950,1.8800370e-02
11.8000,2.8400950e-02
11.8050,3.3834110e-02
11.8100,3.6461530e-02
11.8150,3.7173000e-02
11.8200,3.5606100e-02
11.8250,3.1656940e-02
11.8300,2.6018360e-02
11.8350,1.9861360e-02
11.8400,1.4078770e-02
11.8450,8.9514680e-03
11.8500,4.7188640e-03
11.8550,1.6830200e-03
11.8600,3.5842700e-04
11.8650,9.3735850e-04
11.8700,2.8798370e-03
11.8750,6.1326530e-03
11.8800,1.1186380e-02
11.8850,1.8193760e-02
11.8900,2.6215040e-02
11.8950,3.3390280e-02
11.9000,3.8564740e-02
11.9050,4.1939170e-02
11.9100,4.4562210e-02
11.9150,4.7540570e-02
11.9200,5.1140540e-02
11.9250,5.5399780e-02
11.9300,6.0501680e-02
11.9350,6.5798630e-02
11.9400,7.0365700e-02
11.9450,7.3882610e-02
11.9500,7.6638430e-02
11.9550,7.9344000e-02
11.9600,8.2567510e-02
11.9650,8.5962840e-02
11.9700,8.8725470e-02
11.9750,9.0544160e-02
11.9800,9.0752900e-02
11.9850,8.7946930e-02
11.9900,8.0604540e-02
11.9950,6.8282080e-02
12.0000,5.2799320e-02
12.0050,3.6206690e-02
12.0100,1.9876300e-02
12.0150,6.6431610e-03
12.0200,-1.2264550e-03
12.0250,-4.0156840e-03
12.0300,-3.1551780e-03
12.0350,-5.0932130e-04
12.0400,2.0356510e-03
12.0450,2.9797450e-03
12.0500,1.6683880e-03
12.0550,-1.9493580e-03
12.0600,-7.0578240e-03
12.0650,-1.1472540e-02
12.0700,-1.3736150e-02
12.0750,-1.3837290e-02
12.0800,-1.1384380e-02
12.0850,-6.7729270e-03
12.0900,-2.4650570e-03
12.0950,-1.3727690e-03
12.1000,-3.9320680e-03
12.1050,-7.3093460e-03
12.1100,-9.0004720e-03
12.1150,-9.5502510e-03
12.1200,-1.0678880e-02
12.1250,-1.2349480e-02
12.1300,-1.3581320e-02
12.1350,-1.3748830e-02
12.1400,-1.2534150e-02
12.1450,-9.5624870e-03
12.1500,-4.5823300e-03
12.1550,1.8719130e-03
12.1600,9.4441150e-03
12.1650,1.7711260e-02
12.1700,2.6088880e-02
12.1750,3.4162150e-02
12.1800,4.1398990e-02
12.1850,4.7078710e-02
12.1900,4.9911550e-02
12.1950,5.0454530e-02
12.2000,5.0376320e-02
12.2050,4.9961120e-02
12.2100,4.9367310e-02
12.2150,4.8695870e-02
12.2200,4.7970000e-02
12.2250,4.7175000e-02
12.2300,4.6161140e-02
12.2350,4.5372610e-02
12.2400,4.6051370e-02
12.2450,4.8929990e-02
12.2500,5.3330170e-02
12.2550,5.8433270e-02
12.2600,6.4349030e-02
12.2650,7.0881990e-02
12.2700,7.7101690e-02
12.2750,8.2170500e-02
12.2800,8.5662520e-02
12.2850,8.7946540e-02
12.2900,8.8971880e-02
12.2950,8.8957810e-02
12.3000,8.8762180e-02
12.3050,8.8481760e-02
12.3100,8.8237770e-02
12.3150,8.7991800e-02
12.3200,8.7085510e-02
12.3250,8.5726550e-02
12.3300,8.4326660e-02
12.3350,8.1964610e-02
12.3400,7.8559370e-02
12.3450,7.4765330e-02
12.3500,7.0828730e-02
12.3550,6.7558040e-02
12.3600,6.4660710e-02
12.3650,6.1332890e-02
12.3700,5.7319380e-02
12.3750,5.1278970e-02
12.3800,4.2890060e-02
12.3850,3.2665340e-02
12.3900,2.1587790e-02
12.3950,1.1377430e-02
12.4000,2.6268680e-03
12.4050,-4.3317460e-03
12.4100,-9.5654520e-03
12.4150,-1.3027450e-02
12.4200,-1.4407510e-02
12.4250,-1.4281440e-02
12.4300,-1.4440720e-02
12.4350,-1.6639110e-02
12.4400,-2.1922920e-02
12.4450,-3.0614320e-02
12.4500,-4.1012890e-02
12.4550,-5.0792950e-02
12.4600,-5.8294340e-02
12.4650,-6.3563620e-02
12.4700,-6.7604720e-02
12.4750,-7.0352820e-02
12.4800,-7.1922840e-02
12.4850,-7.1888640e-02
12.4900,-7.0046060e-02
12.4950,-6.7679000e-02
12.5000,-6.5523150e-02
12.5050,-6.4014320e-02
12.5100,-6.3330660e-02
12.5150,-6.3531960e-02
12.5200,-6.4295010e-02
12.5250,-6.4470270e-02
12.5300,-6.3464060e-02
12.5350,-6.1176940e-02
12.5400,-5.7435700e-02
12.5450,-5.1624160e-02
12.5500,-4.3683610e-02
12.5550,-3.4446360e-02
12.5600,-2.4926080e-02
12.5650,-1.6737900e-02
12.5700,-1.0513080e-02
12.5750,-6.1767700e-03
12.5800,-4.0603210e-03
12.5850,-3.7424990e-03
12.5900,-4.7359770e-03
12.5950,-6.9658230e-03
12.6000,-1.0185910e-02
12.6050,-1.3853330e-02
12.6100,-1.7575570e-02
12.6150,-2.0343080e-02
12.6200,-2.0855070e-02
12.6250,-1.8963580e-02
12.6300,-1.5620210e-02
12.6350,-1.1779020e-02
12.6400,-7.2905400e-03
12.6450,-1.9103910e-03
12.6500,3.8665810e-03
12.6550,9.0653990e-03
12.6600,1.2983680e-02
12.6650,1.6211480e-02
12.6700,2.0067120e-02
12.6750,2.5121460e-02
12.6800,3.1565960e-02
12.6850,3.8859360e-02
12.6900,4.5045710e-02
12.6950,4.8216250e-02
12.7000,4.8188450e-02
12.7050,4.5484920e-02
12.7100,4.0292850e-02
12.7150,3.3094670e-02
12.7200,2.4563850e-02
12.7250,1.5960070e-02
12.7300,8.0716370e-03
12.7350,1.1231160e-03
12.7400,-4.4800650e-03
12.7450,-9.4756870e-03
12.7500,-1.4489390e-02
12.7550,-1.9362810e-02
12.7600,-2.3508880e-02
12.7650,-2.6106920e-02
12.7700,-2.7168360e-02
12.7750,-2.6197810e-02
12.7800,-2.3233150e-02
12.7850,-1.8965040e-02
12.7900,-1.4066770e-02
12.7950,-1.0142980e-02
12.8000,-7.8746200e-03
12.8050,-7.3770660e-03
12.8100,-9.2106510e-03
12.8150,-1.2800300e-02
12.8200,-1.7064900e-02
12.8250,-2.1097140e-02
12.8300,-2.3650390e-02
12.8350,-2.4588220e-02
12.8400,-2.4485200e-02
12.8450,-2.3136090e-02
12.8500,-2.0218030e-02
12.8550,-1.5926550e-02
12.8600,-1.0526280e-02
12.8650,-3.7295010e-03
12.8700,4.1767330e-03
12.8750,1.2784270e-02
12.8800,2.1493480e-02
12.8850,2.9198670e-02
12.8900,3.5532610e-02
12.8950,3.9755220e-02
12.9000,4.2742140e-02
12.9050,4.5128880e-02
12.9100,4.5491820e-02
12.9150,4.4535640e-02
12.9200,4.2531230e-02
12.9250,3.9007620e-02
12.9300,3.5007510e-02
12.9350,3.0903290e-02
12.9400,2.7509590e-02
12.9450,2.5840980e-02
12.9500,2.6555090e-02
12.9550,2.9995180e-02
12.9600,3.4889240e-02
12.9650,3.9543910e-02
12.9700,4.3208360e-02
12.9750,4.4687370e-02
12.9800,4.2638170e-02
12.9850,3.7206170e-02
12.9900,2.7976350e-02
12.9950,1.5139310e-02
13.0000,8.6628900e-04
13.0050,-1.2609910e-02
13.0100,-2.3492140e-02
13.0150,-3.0954680e-02
13.0200,-3.5853340e-02
13.0250,-3.8034500e-02
13.0300,-3.6374400e-02
13.0350,-3.1117670e-02
